U3017,U3056,U3047,U3020,X2024-2,U3013,X2024-3,U3117,U3071,U3073,X2024-4,U3039,X2024-1
cg13823413,-5.59627329501007,-4.81175669894277,-5.92027135068682,-5.93202378290208,3.16527343205396,-0.0145588313255859,3.22054836023572,0.329730848782168,-3.31579665749455,-5.61410247135897,3.31801871788619,-6.05916602664364,2.66857793050532
cg15771735,-1.22110488424673,4.38332776871013,-4.05535996930511,-5.60154692846596,3.2567091469239,-4.28639012600911,3.71113061959294,1.14782518044138,-0.817329152290002,-4.28899225663028,3.71995364101662,-5.17009859939045,4.7896947193371
cg11735242,0.318687044398597,0.0199481052233805,-1.79171875728766,-6.32180557083142,5.27121672524613,-2.3049175269853,4.89506632750684,0.631741253478946,-3.02572450292691,-6.39349405515782,4.98823790972598,-5.18706838472859,4.00038625266315
cg25840094,-4.81690211007842,-5.24444369319153,-4.49829572055699,-5.24722199688396,3.5354504724855,-4.1002931828071,3.62181759940874,-1.47073563578668,-5.2333015953159,-4.99073566458436,3.97661722793181,-5.53412390798457,3.12646088604968
cg09046056,0.338065564274681,0.276332673902312,-0.0662446799901312,-4.90281503366059,5.00767967731311,-1.15045808781503,4.68539772691454,-4.73441974082602,-2.92154687058586,-5.09930443585839,4.37475448202444,-5.408466956117,4.41182643445475
cg09441582,-0.615784276563695,-1.02331861168325,-4.17457715561232,-5.12010422915746,4.1798452001603,-4.69892812317134,4.15950442777535,-4.86387636300212,1.38188915302586,-4.96097065157545,5.09651133476633,-4.91781882609819,3.48874340832111
cg17854549,-5.66358816231923,-2.61601950657336,-5.63254676926583,-5.92806590310407,2.87626364069333,-5.53985918566259,2.89358824615116,-5.70656481388608,-5.94468856325623,-5.86071021259259,2.91114638514994,-5.66993484973059,3.18079048349822
cg01502530,0.776165801575164,5.79174052817686,0.538103899832863,-5.19102056610126,6.52891188414756,1.66541200592515,5.44684925350664,2.10897252455338,0.578756080554858,-5.55334749067377,6.11166598670873,1.69874548339133,6.36586722588859
cg20696372,2.24995897498719,4.26013533439825,-4.47291006175846,-5.77208904041952,5.17289049278632,-0.0794682982903051,5.4138429610072,1.34047046723917,-0.500974975433737,-4.97715978384111,5.55487676770165,-1.13994390378032,4.86416157104264
cg07619314,-5.75512530155491,-0.489726103652267,-4.89777889623349,-1.32053244550282,5.22340669921349,-2.27177318642516,5.38306147250244,1.41418183525695,0.19137812085994,-5.8425656801832,4.92591140539659,-5.52896511013133,4.61082183660476
cg24244742,0.362994559089799,4.62196638345946,-6.26437048671193,-5.60589392557831,1.64940561819994,-6.39108140301256,2.47120291550481,-2.60290589404637,-4.97046811136813,-6.22988142989561,3.06939103172228,-6.33968591526111,2.54200066860832
cg00763281,-5.63674452066082,-0.284137730785219,-4.27487962453324,-5.1378270180301,5.90350866384189,-4.36879590996551,5.43521846728191,0.115916215193534,-2.53567605736057,-4.45050287293128,5.73413550145364,-5.91974462587974,5.37477552006904
cg01086974,-4.73121468711705,-1.67140978831638,-5.72409698482372,-5.36524438636464,3.93037420750069,-1.34126662267338,4.2970510732287,-3.39233514290004,-2.21519921017729,-5.01349225707051,5.10242717403949,-4.47409382722094,3.59743435483731
cg04908308,2.06227245853234,5.16745365136507,5.2174614453131,4.23102907869778,-2.23258743198019,5.39997884476333,-3.05457718098843,3.81811379512171,5.29744989139574,4.71310037901619,-2.83429377282935,-4.62619351387893,-2.83875241222573
cg02232796,-0.108031704233849,0.282723676995705,0.98793024836458,-3.95742078140119,4.50384812002584,-5.14181244236008,5.5008250830967,2.69842399467226,0.00772759525700016,-4.78520997697007,5.35494088404697,-5.86502412464477,4.60804061712143
cg21741679,2.37465935945477,4.87292137941715,4.07471497157357,-5.11410194866373,6.2918445592281,1.93713879689966,5.61909916071644,3.67737705838287,-0.624240847468306,-4.77581651229309,4.04073722670266,-2.7029616752242,5.93896395048668
cg16193299,-5.67805059643201,-5.33511542741212,-6.12144412425022,-6.31195326939857,2.78423533042156,-5.69727429799425,3.2314435517002,-0.254370246499192,-5.25239721843405,-6.6805962979352,3.82451775122726,-6.37958264081409,2.74257766883465
cg14965585,3.59762044637027,3.37731692902071,-5.36949733850191,-4.60477512284121,4.94650955767296,0.695189136300197,5.26569798418389,2.03322680581105,-3.12270939370186,-3.44735348642543,5.09412623484781,-3.58975075820161,5.31317052955857
cg16568918,-3.67444374445365,0.369503837980077,-2.63318556708267,-3.26137756319676,5.1524060812161,-1.33529370977919,5.54572180031642,1.18286043293254,-1.45831915839047,-4.37259188329829,5.88144928853725,-4.52635049812991,4.78804200459424
cg02701615,0.101518850119996,2.53285506786489,-1.77338785045184,-5.8002633301783,5.37053822472171,-1.22200199770396,5.02106540584204,3.70359795058538,-2.47918281849388,-3.76860013550862,3.96571670233983,-5.57893771182655,3.97092081258211
cg26098883,-2.93635793286239,-0.308640637953915,-6.14884383762008,-5.80302886637946,3.114851719126,-4.97260818200046,4.34069123238288,-0.238419698102822,-3.73258102976453,-5.69645393182545,4.40537518478489,-5.14190686198291,3.87543030532947
cg03477042,0.25150313332899,1.07976776749475,-2.05419671234551,-5.46801304984023,3.86562744957325,1.05845735009652,5.31286457121361,-0.171801912645326,-2.25684875892921,-3.72609620590122,5.62193501669104,-6.47142216193304,5.05167984585994
cg02730364,-5.41276661948813,-5.05774466664803,-5.15124160294371,-4.71831773874712,4.99429031484441,-0.541200543223663,4.95706013631691,0.588612937617414,-4.38147122479203,-5.33458511525543,4.99203978726579,-5.25281503399377,4.54515845525574
cg05752837,-5.70554153809557,3.31775384225375,-4.64999307591468,-5.4956399749822,4.57653183150595,-0.150897936935446,5.07967379109101,-3.27820302469462,-0.196895957048342,-6.22935453903046,5.45892556237696,-4.22585428702576,4.6110191638186
cg23044087,2.60795652600866,1.69906985881462,0.530738791209193,-5.77586185071803,5.07264784963668,0.107440853326934,5.01744046617989,-0.316026342832638,1.85015486233733,-5.97117713714113,5.04405874060957,-5.57508253819702,5.32620483117559
cg16434868,-0.212490729239125,3.26090448530211,-5.22312360112504,-2.21809729997473,5.08245040660678,-2.4075550239746,5.12463456510215,2.67313892580023,-4.35886804679738,-5.70372594526766,4.58999329411475,-0.919605289065869,4.96346988156384
cg11760215,-5.83776784679274,-0.712457451339175,-6.30526492157135,-6.16783908217182,2.94103134008601,-2.31382142621898,3.76325417852855,-3.51968753288998,-0.681444022024289,-4.85780992105529,4.40259868674611,-5.95116992917814,3.96975332926101
cg26715237,-4.87374415097931,-3.07808348189407,-0.00744225233568372,-5.98683200711251,4.94251863685591,-5.36615886509654,5.24050546310835,0.839496721988269,-3.28749565158075,-5.71617482153336,5.7055459294116,-5.1496588740276,5.15850747354265
cg03248620,-1.94687455675055,-1.92449559867653,-5.07067054146811,-5.32713785088003,4.31440568975511,-5.17374555350392,3.48662478834282,-4.99117769155715,-2.53065523995313,-5.34927033881233,3.97620426765151,-4.81891949444883,3.35310307078773
cg07719434,-2.14992171150155,1.37271363567755,-4.66756692527684,-4.82405527057603,5.32669644112651,-0.316319877654333,4.86982945454694,1.14701897691211,0.957634923039732,-4.27133102734892,5.60005768808555,-4.71906453957952,5.50762452683778
cg12510999,-4.47111001720314,-4.75210943440999,-4.50677806349318,-5.72634576514701,2.51728373193782,-4.19548181428158,4.35065526113836,-4.86380338084227,-5.5742820326887,-5.68036989350455,3.4427526284162,-5.17687423167119,4.6166495101237
cg01630060,-0.301133281149789,1.74389779843271,-4.23540611711162,-5.88121060345323,3.56066600263102,-5.30357994934281,3.70851610093254,-0.619324193595328,-1.93319980596606,-5.6427049592643,4.22770878437694,-4.89858541959803,3.46637310365833
cg18297445,-0.993577889243418,-1.8975679934603,-2.02916652938216,-4.83605538282385,5.43934331322045,-1.89690749217015,5.29045331482907,-1.06671721726499,0.079197957858654,-5.38502290587356,5.51920841610088,-4.79625136996141,4.92328171362845
cg05531650,-4.74126641067903,-5.51956726987959,-4.43949147140539,-6.36513556829375,2.78087663985169,-5.80415814996158,2.67671097594234,-3.94397816853346,-0.571763244259942,-6.23600788705798,3.73961932319504,-5.74187382626528,2.05388543532551
cg10216717,-1.98555717761261,-5.06654794565156,-0.73937879711825,-6.4996428381449,5.06763796906824,-1.52739347391841,5.12852592898458,0.719419687242546,-5.83933415052485,-4.07296860024049,4.94736765630415,-4.79873185183771,4.14087266385616
cg26816688,3.87615612991198,4.61871065084491,5.1924655906638,4.05183713324025,-4.91358801008795,4.15194318820791,-4.68468385984732,3.88164664601195,-0.266798539948575,1.12468737915866,-5.16168562650381,1.3781394448536,-4.15929956090713
cg09652929,2.21215968485744,4.54798984094997,0.340094302069403,-5.71139245682554,5.2642864175191,0.735633455960118,5.54822781748104,-3.70831267034637,0.358773959246636,0.0230449089140941,5.393074064263,-5.76700947532617,5.4615057043778
cg05756220,4.81075551051861,4.377220173178,-4.72935972681041,-5.12569327722835,-5.1636482523731,4.02874593984563,-5.53051929861757,-0.195684552866071,1.56498279938786,-4.76655871579686,-4.9155300727111,-4.25710928723556,-5.12076537706882
cg18707136,-0.423466242583294,1.70202874761348,-5.68916761652458,-5.63076633854593,3.28208320404846,-0.485247449216543,3.94566198914103,-1.87843027018048,-4.01508669265785,-5.49918073423354,4.77876534855537,-5.10949549818357,3.54227878172815
cg18499340,-5.36824004954567,-2.02288197478676,-4.95942695075461,-4.07505693931541,5.07367248920335,-2.1041684212058,4.48108025996047,-4.70404055655052,2.8259147073487,-3.60200225038756,5.06505685284524,0.713950392805531,3.99964913191875
cg06094515,-4.00453943260324,2.35544205419582,-2.41722490085827,-0.534102963684168,5.23232707855343,-0.997964486508675,5.48561005486196,-1.8376786344685,-5.15841701627639,-4.11167437362281,5.4629180874166,-3.64870103267924,5.54943604141562
cg27550920,-4.52154695549492,-3.00700771682666,-4.73473393817812,-3.79526008352387,4.49390649300798,-3.1088663501573,4.43582921303345,-3.78340937572376,0.399971560898531,-4.69058950265065,4.62861795419298,-4.23733846567783,4.38966426836558
cg07236737,-0.342944314670601,-1.40464842789287,-5.79228011770396,-5.45527892986289,4.09762286319771,-6.07101585327097,5.06438432399143,1.88709455684374,-2.75123275716009,-4.07226977127965,5.27111047119981,-3.61608378804685,4.56926389383355
cg26363309,-4.4878083301836,-3.01301245570577,-4.22724447865364,-5.21440111079818,4.24236878843162,-5.35996700498801,3.8967562907197,-3.08415181866757,-4.54597118469415,-4.50438701916696,4.07803951300066,-5.33434064755291,3.12678483460007
cg03129764,-1.0972910698511,-0.536379994208813,-5.33389178898446,-4.99396420599167,4.74604014206943,-1.35310394549938,5.10882668152844,-0.634232493236133,-0.0232510247762182,-5.56594472569011,5.19150826778785,-5.10202070283963,5.17198856586182
cg23949611,-1.62206485927934,1.19101831459834,-5.45422082411505,-6.00370925962279,4.95886219924309,-2.23798851058809,3.98703589507358,-3.66991430097028,-1.82390216245,-5.91655524969165,4.29007113238615,-5.85158512516852,3.40137072931703
cg00868860,-1.84382971000635,-4.56824125971299,-5.14826022658859,-4.99520942224716,3.87750713251198,-4.31741921377242,3.10305931727367,-4.8385503553463,-4.39330989750144,-5.15337742086276,3.7798080583229,-5.32296731822459,3.51126632436245
cg18513792,-2.63476606108869,1.01447872364328,-5.8526663064307,-5.06420443880085,4.24064138958465,0.334845670997978,4.83357132948431,0.246494016058861,-0.994180342902257,-5.57640064610047,4.87170985031429,-0.247731635132032,4.97336270451924
cg22117646,-0.83988439631994,0.954376144787789,-4.6778685794615,-4.95339842133931,4.91006051045768,-2.8051908543611,5.13023688582834,-0.244618934280661,0.769459204154194,-5.59220885430683,5.16679507947113,-2.84946138701785,4.92061777519838
cg05018034,-3.02495890695278,-0.565408906765669,-2.40590118554319,-4.29093106098437,6.70495134103542,-3.72603010279104,5.90570130286722,0.441351062499114,1.44893310720836,-4.76584564044389,6.05339041038413,-4.34379794190646,6.44643363811172
cg27378265,-4.85015028240376,1.43429064555667,-5.39735075899948,-6.35726631982365,3.62939267246987,-5.07267667200225,3.43588922838695,-5.09605554626147,-1.96081008574929,-4.6567922243822,3.96338333537385,-5.61938440541223,3.55226080026294
cg11161417,-1.99943906182843,-2.23729779817164,-4.85058912398119,-5.62828463470197,3.70699435451242,-4.6918528284957,4.35811383195934,-1.21172796342727,-3.97147419694994,-6.29273493690565,4.56608255424794,-4.7752943690932,3.89003925508731
cg14285012,-4.68474480949879,0.32205294645415,-4.19470120122301,-5.32995611215081,5.12789910489345,1.0456268009927,5.70737915000389,-0.923327389303519,-0.993873172108405,-5.18344867119476,5.02534400806293,-1.01681987791356,2.87481842120777
cg07132463,-0.851092218816546,-1.79078551482513,-5.25631893367094,-5.73878741942924,4.85440269347865,-4.84639953808183,3.89196911977086,-0.346345567495651,-1.30594124835168,-5.37314522749667,4.23832136017377,-5.33401558361732,3.302625493869
cg14420691,-0.742131308655211,-0.0135673823201817,-5.58533023903264,-5.25690375638982,4.98242411570835,1.913864416711,5.39795767906505,-1.00961787077105,-2.89071815666723,-5.78369971814187,5.94331827126465,-2.78194196639496,5.37167075970157
cg17227763,5.54754243423972,3.47616433714429,-1.97750151306479,-5.93636994594771,1.90752518583476,0.39391086350789,2.80735791248449,-1.75475747333688,-2.84235913608568,-5.34047998623708,3.77900971590161,-5.66182102287366,3.06517880800239
cg05287415,0.309536260748035,1.87385404551389,0.473862680232279,-4.91188906770749,-4.78382118546326,-4.13243969759016,-5.03572478506225,2.75315662173259,3.87884701688878,5.29121330739975,-5.48231978497788,-4.50986841526147,-4.75468574596169
cg11109828,-4.66883248952468,5.54448653982606,-5.5601670938684,-5.29494047043234,6.02771981289543,-3.34765041085802,5.63416579445965,2.52723562504391,3.20677958578487,-1.28208259576288,5.66821890747907,0.947821945933882,5.35053109541873
cg06125080,2.76826757772748,1.14909909217422,-5.18849092760279,-4.9923762833842,4.42470950491362,2.77942541307043,4.42530560984048,-1.43247132965837,-3.73748056267294,-5.24967453077444,4.11442622141881,-5.39477035286979,4.1044100137883
cg20761905,-5.64273425446249,0.270757378964051,-5.49448604961905,-5.59024730097287,4.13486730330529,-0.649607184280344,4.34703026626149,-2.03956767643205,-4.98746468122929,-5.10023166335595,4.7904501057977,-5.93670454189874,4.1127517401318
cg06755825,6.3175389630762,5.03804285762454,5.06022750712018,4.6591523772951,-1.75438652499108,1.28332213776201,-2.54732760194846,-3.03065553877616,6.81360779847043,-0.504889638176298,-2.44371515746819,-3.78377003860691,-2.81997270208668
cg15645728,1.30729393110535,3.51908939477582,-3.9698208384907,-5.14693985184827,4.13209613417438,-2.53958259916788,4.56811484330289,0.379453212330529,-3.91731482107696,-4.7193628054804,3.8580851939426,-4.85096520928365,3.9064774400902
cg02232208,6.58495361823334,5.57311046546438,0.515449143660899,-4.65071207769329,-3.75047551764831,-0.396601647069166,-4.29797755450487,-4.43387569499401,-3.50472740626595,0.605037487261586,-4.54095853727251,-4.93788727336303,-4.3325585506101
cg20509013,1.40398763067312,-0.418853100148142,-5.89478022052962,-2.60922182719459,3.30670470506591,-0.15093368310766,4.65389866292967,1.27579979317504,-3.81768893228434,-4.50348437064435,5.37997180378763,-6.48428117508071,4.631338243038
cg20331147,-0.600273057449127,4.17817458130962,-5.03074347136993,-4.99684214580548,3.12833672640405,-4.60558916733712,4.40003218316103,-0.276067425807288,0.298983971966867,-5.76508966774159,4.37050253162726,-3.53184090413733,3.80286529359169
cg16708423,0.628098815510766,3.62869941834143,-5.10027849790327,-5.90760242890488,3.91608016957274,-1.73743269110395,4.682919635592,0.119355347798193,0.577849844863748,-5.33729952729859,4.37342085631589,-5.4772617525836,3.87818756151271
cg21419383,-0.241956672875699,3.83407105919705,-1.26546649336503,-6.28083827681962,3.72498963024008,-0.620096738200149,3.99263068152307,1.35138564387621,0.915256467406615,-6.40158700529382,4.39667453609436,-5.58654644184388,4.21466717229046
cg01344452,2.04389531109428,6.30808127340106,7.03288742736825,6.20542231271448,-4.2144626360464,7.19606618748905,-3.63051645546105,6.02338258600559,6.3106447682015,1.34740663942157,-3.01711567632178,6.58267326754765,-3.50951739208523
cg15700197,-3.98197170813133,-1.63933649978318,-5.9956519498156,-5.65722901947689,2.71579242499618,-6.14757127931657,3.72743780101958,-5.55892915329317,-2.06894493096316,-5.98498579518537,4.22627820636096,-5.68338406783716,3.47163620396927
cg12256921,-5.54444713376602,-5.453093541146,-5.89872175106327,-5.6547719119342,2.78089116328693,-5.48214864454429,3.54203924061919,-3.53985128024465,-5.80292315104419,-5.81003980523138,3.39527126000832,-5.75440005868349,3.22453000891107
cg25994907,-4.81840646146807,-0.528792197206496,-4.99575327813912,-5.39751212800762,4.11937143943802,-3.13635330875666,4.69511979403832,-2.51947111194881,-2.94802886391658,-5.51625603390827,4.78991771839711,-5.05588124481937,4.1011597177984
cg01246685,-2.54612592007423,-0.7816598904586,-5.2956243751563,-5.61774306535415,3.49031699822754,-5.13088190972895,3.64812983147098,2.47432446487298,-5.38116770276147,-5.59171090703531,3.44050002076176,-4.25458175323415,3.13016532776372
cg18900271,5.74977500811672,6.44639235831356,2.22729415768757,-5.18737759686219,2.85171914572024,-4.86979977515841,5.01728165218884,-1.38697285568922,-2.96785876934253,-2.7481954914485,3.3353544295038,-4.10782029364446,4.57181491450241
cg07622251,-5.40857053901319,-3.88601793735076,-5.73941904385463,-6.19064276263728,2.95836026155825,-5.85913166416305,3.5159862775933,-0.885561698628867,-4.82227774717794,-6.01598961839348,4.05003313446522,-5.9007095308887,2.74311231232087
cg24232803,-3.96821445472664,2.36416425074997,4.97531973793196,-4.48138095030095,4.90699405657719,1.72303485324395,5.16048098828954,2.87866473828038,-2.26250261432544,-4.63540467079269,5.43610081060692,-3.72278046791754,4.63819863307979
cg21816292,5.04965419499453,4.76980033272377,-2.31088982827186,-1.39132335870386,-4.24100876180175,4.83528721471868,-4.82343598772887,3.33843612866887,1.45322337393947,-4.78931789884217,-4.93958493325075,1.65765548638482,-4.78348755630432
cg16309319,-4.25765399479828,1.69656900465024,-2.87097883894463,-6.09638997578722,4.38009682905295,-3.81885021141044,4.86527595219957,-1.44247671176391,-2.94697920916531,-6.09978615447232,5.17250717623217,-2.78449427303873,4.11069910076536
cg26217286,-2.77487117513391,1.1445186522545,-4.99695512911564,-5.5547314939165,6.45662215985834,-1.63671635387029,5.4991545271159,-0.313681962754594,-2.05234700945959,-5.97093683281717,6.50494390661253,-5.08541539756188,5.23746448199965
cg03211362,-3.0343444402107,0.664817293742544,-3.56303178767523,-6.14718982241357,4.46311667676054,-2.87797486515815,4.51310480410603,-1.61467531332926,-1.26538166656148,-5.8660722020152,4.58384574890753,-5.96095327992261,4.34894292443941
cg03842133,-4.76671952498697,3.94365388618748,-1.9145280868105,-5.05485424306324,5.22395336538435,-4.26956075054412,5.18728138097735,2.9690814746311,-2.12969109936693,-4.93602284897143,4.65503160208978,-5.9312963995256,3.67203026979312
cg19247310,-0.297857468839168,-0.247271732951967,-6.09746166738378,-5.97889562313614,4.65779455088556,-4.57992743253377,4.52259269275759,1.48203708036678,-1.980904164996,-5.80867427793301,4.81763271277403,-2.12089348553078,3.67873365656856
cg24862999,0.20747230363945,2.47317883955129,-4.22875995009958,-5.8120796818283,5.54904229944157,-3.8304119988991,5.19569147223629,-0.424425405251897,0.29216564880803,-4.88581055686596,5.29698454053496,-0.462769311119416,4.71120993739561
cg27509891,-4.78814175692134,-0.920620591963307,-5.45989207459115,-5.81867984696988,3.75495065056989,-4.36021938908729,2.84575217326313,-4.86384744902288,-4.26805916784667,-5.17806215969397,3.86549389306539,-5.60444863429863,3.19579557260385
cg15899053,-1.18544279370385,0.220372798041127,-4.0037584908811,-6.24587496820801,4.81746779401637,1.96013824757072,5.3340523992977,-1.23181712229684,2.36273869858914,-5.82837401162895,5.6035942335993,-2.37542022120721,5.00255516665765
cg13411081,-2.53582980903773,0.582493015201894,-4.41930884771322,-5.78153604258534,5.40949875165495,1.28547727455394,5.34473817137586,0.203107780950736,-0.340191856563001,-5.60149231082555,5.14730962175228,-5.3768830227191,4.80238521314899
cg08268692,5.02697162054078,4.69583598368502,-0.328273154910644,-5.06013937074247,1.74833157443194,-2.71794078421504,4.25478397121469,-0.999338506296786,-4.85246992341132,-5.37741999324636,3.63150832601032,-5.18190646648847,4.08323788432812
cg04244576,-0.813509347349532,1.53434091699111,-3.35942092886508,-5.56489600505982,3.38523512034145,-4.52831073663819,2.58660033115566,-5.51288407102707,-5.08793015432035,-6.23595591542229,3.80440673160007,-6.02047570889226,2.900220288306
cg21681643,4.08003029176892,1.56799660169136,1.5966852047628,-5.86579850115293,4.42204390209602,-0.553755257251448,4.32092465102362,-4.38208028235991,-5.09555505541308,-6.17587289578406,3.12141038522373,-5.43637419607542,4.59586885547523
cg02164574,1.70805867962156,-0.33688331880076,5.71232156462297,5.5938706524027,-3.72319404345108,4.52506254344958,-4.07655074054259,4.78336694223297,4.92910727219162,4.8906125785002,-3.75317096358133,0.543909097133195,-3.96045707823154
cg14267754,-0.0133962780520505,2.47794591620284,-4.38940642323304,-3.96343557853974,4.64340076197008,-1.1597361578901,4.01667691677171,2.44547505821589,-0.542636663339058,-5.51172060769343,4.79595472389021,-5.52476754358997,4.749321335889
cg02149988,-0.403478700437309,-1.21455847238995,1.2341259671729,-4.94314704137043,5.12105687633108,-3.19183614483253,6.04797668120915,-1.85606050764017,-2.88737702216832,-3.12707072494121,5.92382957956469,-2.8117387848823,5.31296011720252
cg19491717,-3.29036221479348,-0.261147104379402,-5.22830732768948,-6.00402414530207,5.17803891550644,-3.28228172698193,4.7355333560513,1.12197450155191,-1.9915260214304,-6.27853092151278,6.09413580374443,-4.43428496138409,4.22015590509773
cg08833308,4.27130846563092,5.56422532268911,-5.12528283172538,-1.03807332955379,-4.37157931853305,1.90205630084596,-4.95229279884362,-0.497715305764993,3.93132390920503,3.3130335041727,-4.167994137705,-4.39029146888381,-4.23902510490192
cg14184077,-3.77959545070963,-0.610173918279005,-5.11805395130585,-5.33495428845986,4.18469986947299,-0.0858737025821042,4.37404376895701,-0.426501065288937,-2.55296934016238,-6.28916771347393,4.07594296483282,-4.2374663013888,3.92498778369572
cg14465108,5.37054702893319,5.02626057695276,1.97220272241725,-4.85340573083429,4.69700390305976,2.05286928621939,5.39541860460626,1.92967047471687,2.96927410270797,-3.21444262686197,5.59120399390821,-5.10450210101014,5.3158119183826
cg04197371,3.9139003017051,4.15107446292211,-4.25557387378085,-6.20675918121103,4.52881075331024,3.7146607814554,4.69396451870629,0.0956984311412862,3.96492947238425,-6.38006309324594,4.97700008954843,-1.99537560496899,4.49536556740996
cg19562321,-6.257850560875,-3.63230477954549,-5.11944811807335,-6.1485125036818,3.18028492612322,-6.07126921450446,2.85293134628057,-2.10080091649848,-5.4216163237703,-6.11009194507418,3.05311184733572,-5.73413693949392,2.05913295842361
cg05974410,4.73205780800232,3.96025617829542,3.99847275625051,-3.54090365302023,5.00323774005887,0.786585748075043,4.94714729224219,-3.94250489946101,-2.78307501638983,-5.25748656183731,4.92798019636148,-1.40128253405177,4.64262642576292
cg18022224,5.62298491133987,5.07154922713675,6.33522442291753,5.24650180427004,-4.06147201756884,5.90873222785535,-4.19832697262142,5.36144772316399,5.65931533175435,4.4031716682028,-3.94088782744501,-0.181419748692975,-4.2766216339049
cg08312242,-3.71483633206219,1.57301472716944,-4.97683315945488,-5.61190131854304,3.14387214456188,-5.36069729161767,3.87916084181384,-3.08953260135466,-2.42500099223243,-5.62666253546928,4.23671669624266,-4.46471756452643,3.6711977213072
cg07462812,-0.489102303524961,3.32585220154498,-3.86807875671403,-5.79952359850899,5.7938138916456,-4.11532968752651,5.88961307251283,0.956564989954146,-0.946735865831112,-5.75409321315378,5.73085770558468,-3.96443652324586,5.64875217715839
cg22917346,6.0612563220511,5.95273933272268,6.07236959362618,-4.76854233416922,-4.91441985035555,-0.892934634617239,-4.00576161843105,1.05563805694245,-5.97199318588574,1.22549600300751,-3.90142444108816,-5.09637788041702,-4.17858036451202
cg22616836,-3.749631011135,-4.85627018359834,1.14836375131736,-6.02495620708318,5.6971692410727,-0.601665279557773,5.53907358420696,1.33461705226342,1.82177173989502,-6.38025165620373,5.92442395295573,-5.99787575513034,5.43804876784549
cg13184813,0.158711687240526,2.91373783803511,-2.60230705844956,-6.13993660774462,4.39659629968298,-5.42361685063907,3.96185858602854,0.563353420719013,-0.95321814097211,-3.131226699253,3.39086433497281,-5.92790569016875,4.53301721945723
cg23913077,-6.14817757104572,3.32164671894799,-5.54936057151633,-5.84465991976445,2.39888211374696,0.417527415665007,4.13006400999935,0.670113819119317,-0.242059642207644,-5.9876450375394,3.4966735056642,-2.49259184500501,2.92235463517916
cg09654453,-3.74772594417176,1.42129398482493,-1.6013974059771,-5.5776539778452,3.95266847650877,-0.552165933321441,4.44666441720733,0.405825976364383,-1.56994649410722,-5.53515805260129,5.09809497956102,-5.54842141198925,3.9260772891252
cg16050296,-2.7699747108723,1.98547924582402,-1.52774762865359,-5.17512490008325,4.86763842645506,-0.870888294838555,4.77945215237064,0.754149734888998,-2.41819097371657,-4.05472600531547,5.03423223670248,-5.38223605419933,5.17263601785462
cg02944108,-0.283371291869632,4.02466659565433,-5.95785428181558,-6.02113106672852,3.92534193057529,-0.947174822463836,3.97260389498087,-2.73423116828109,-4.9007610631786,-6.15063824809187,4.17992727563836,-5.68249307467261,2.42724579308137
cg19666687,-1.30394749350617,0.271048242990499,-5.05329672885176,-5.43213013737795,5.03645061550745,-2.09284112347316,4.39679521526921,0.799409006281734,-2.77898554290835,-4.8605057888229,4.35334981954037,-4.28322190135507,4.03648654001265
cg13761806,4.39357467922455,3.67532025826232,3.11753054021081,-4.58470858862273,3.71422010593015,-2.0833980076736,3.99621190850007,-3.95605355690647,-4.19937974591147,-4.18595742425939,3.43855601961131,-4.03070132927358,3.69164650094744
cg13953394,-0.0485230572126378,0.764435706665854,-0.0325135690122775,-6.01275371739704,5.73189610938818,-0.934368264295252,5.91428865300608,0.0491920702885461,1.08448002518552,-6.52197620580382,6.07291233871644,-1.57016333369682,6.10533031925849
cg05886789,-5.69343422229876,3.37818276696395,4.57925611372449,-5.46943607740779,5.12199466170463,1.32370365309465,3.98576467784159,4.17460443877919,1.94087031135704,-0.930876951944841,4.83705207640245,-5.06530168381767,4.81814739992339
cg08068607,-0.488090201824221,4.1242600179524,-1.54866280654856,-1.11296285972099,5.67645178592014,1.23368752681874,5.26502194217255,1.38716116478729,-1.95275078431041,-5.95817049474525,5.39688601709209,-5.58573399106162,4.93206026962151
cg06555384,-4.05160926152678,-0.823003225043136,-5.71995117806288,-6.00682429236025,4.89742512492352,-1.91966139075137,4.16250924240026,-1.42574357622239,-2.66879844317287,-2.92950064049809,4.38991331691923,-5.64192168413243,3.88697587924091
cg22763832,-5.68754012775928,-5.36680277398549,-6.23330019489109,-6.25519676857482,3.09713114044468,-5.5098860493038,3.37735580503584,-2.4562986503817,-4.95572420204327,-5.9279494771762,3.23071660201358,-5.77452679463642,3.0850718476928
cg12291519,6.29324193682578,0.412449148165107,1.56084975629341,-5.74648368715984,-4.81314374200374,-5.07316784931831,-5.1628835017334,-2.53867471034865,-2.2472224062942,-5.43463179649347,-5.5477972447714,4.73563590830271,-5.5958571059872
cg21179088,1.3094911023263,5.37602195904922,6.18112245589746,-0.882147384690089,-4.24613441221447,2.5760192951313,-4.90149679532098,4.98922346262742,7.03704699960475,2.40188815875315,-4.93129268845698,0.270841344819921,-4.45884298188033
cg11632984,2.72368076216759,5.48073575061271,-5.88777624993924,-5.51933409181931,5.38160101056469,-2.59526196097438,5.49829804345231,0.740893759764879,0.419539730645489,-2.62704397077948,5.0107309234682,-1.15146483136254,4.64754730374727
cg10320334,3.32248565664493,-1.3627322608952,0.879265926605193,-4.72544885170732,5.02024746289704,-4.07007192992672,4.55180043464123,-4.3674293440876,-3.23511357394394,-5.31830660365336,4.55280689159644,-4.95763090943936,4.67748181595117
